0.05	0.025
2.725	0.3375	0.00012
2.725	0.3625	8e-05
2.725	0.3875	0.00944
2.725	0.4125	0.06388
2.725	0.4375	0.1308
2.725	0.4625	0.27148
2.725	0.4875	0.39088
2.725	0.5125	0.46804
2.725	0.5375	0.53324
2.725	0.5625	0.5766
2.725	0.5875	0.61352
2.725	0.6125	0.6586
2.725	0.6375	0.72584
2.725	0.6625	0.79316
2.725	0.6875	0.83728
2.725	0.7125	0.86992
2.725	0.7375	0.89136
2.725	0.7625	0.91008
2.725	0.7875	0.92636
2.725	0.8125	0.94496
2.725	0.8375	0.95776
2.725	0.8625	0.96928
2.725	0.8875	0.9798
2.725	0.9125	0.98696
2.725	0.9375	0.9928
2.725	0.9625	0.99368
2.725	0.9875	0.99332
2.725	1.0125	0.99396
2.725	1.0375	0.9936
2.725	1.0625	0.99384
2.725	1.0875	0.99372
2.725	1.1125	0.99388
2.725	1.1375	0.99408
2.725	1.1625	0.99324
2.725	1.1875	0.99416
2.725	1.2125	0.99412
2.725	1.2375	0.99364
2.725	1.2625	0.99432
2.725	1.2875	0.9932
2.725	1.3125	0.9932
2.725	1.3375	0.99376
2.725	1.3625	0.99348
2.725	1.3875	0.9922
2.725	1.4125	0.99432
2.725	1.4375	0.99188
2.725	1.4625	0.99232
2.725	1.4875	0.99208
2.725	1.5125	0.99336
2.725	1.5375	0.99212
2.725	1.5625	0.99236
2.725	1.5875	0.99152
2.725	1.6125	0.99248
2.725	1.6375	0.99204
2.725	1.6625	0.9926
2.725	1.6875	0.9926
2.725	1.7125	0.99244
2.725	1.7375	0.99284
2.725	1.7625	0.99276
2.725	1.7875	0.99208
2.725	1.8125	0.99292
2.725	1.8375	0.99216
2.725	1.8625	0.9932
2.725	1.8875	0.992
2.725	1.9125	0.99284
2.725	1.9375	0.99208
2.725	1.9625	0.99252
2.725	1.9875	0.99344
2.725	2.0125	0.99328
2.725	2.0375	0.99344
2.725	2.0625	0.99252
2.725	2.0875	0.9926
2.725	2.1125	0.99308
2.725	2.1375	0.99224
2.725	2.1625	0.99268
2.725	2.1875	0.9924
2.725	2.2125	0.99276
2.725	2.2375	0.99264
2.725	2.2625	0.99284
2.725	2.2875	0.99236
2.725	2.3125	0.99324
2.725	2.3375	0.99288
2.725	2.3625	0.99172
2.725	2.3875	0.9928
2.725	2.4125	0.99248
2.725	2.4375	0.99208
2.725	2.4625	0.99244
2.725	2.4875	0.99212
2.775	-0.0125	0
2.775	0.0125	0
2.775	0.0375	0
2.775	0.0625	0
2.775	0.0875	0
2.775	0.1125	0
2.775	0.1375	0
2.775	0.1625	0
2.775	0.1875	0
2.775	0.2125	8e-05
2.775	0.2375	0.0002
2.775	0.2625	0.00024
2.775	0.2875	0.00028
2.775	0.3125	0.00012
2.775	0.3375	8e-05
2.775	0.3625	4e-05
2.775	0.3875	0.00012
2.775	0.4125	0.00276
2.775	0.4375	0.0418
2.775	0.4625	0.10788
2.775	0.4875	0.23192
2.775	0.5125	0.361
2.775	0.5375	0.44004
2.775	0.5625	0.497
2.775	0.5875	0.54048
2.775	0.6125	0.58752
2.775	0.6375	0.61436
2.775	0.6625	0.65964
2.775	0.6875	0.72768
2.775	0.7125	0.78524
2.775	0.7375	0.83248
2.775	0.7625	0.85868
2.775	0.7875	0.88148
2.775	0.8125	0.90412
2.775	0.8375	0.9148
2.775	0.8625	0.93196
2.775	0.8875	0.946
2.775	0.9125	0.95516
2.775	0.9375	0.96804
2.775	0.9625	0.97624
2.775	0.9875	0.98444
2.775	1.0125	0.9886
2.775	1.0375	0.99356
2.775	1.0625	0.99384
2.775	1.0875	0.99296
2.775	1.1125	0.99372
2.775	1.1375	0.99372
2.775	1.1625	0.99472
2.775	1.1875	0.99396
2.775	1.2125	0.9944
2.775	1.2375	0.99372
2.775	1.2625	0.99388
2.775	1.2875	0.99412
2.775	1.3125	0.99364
2.775	1.3375	0.99404
2.775	1.3625	0.99384
2.775	1.3875	0.99384
2.775	1.4125	0.99392
2.775	1.4375	0.99304
2.775	1.4625	0.9936
2.775	1.4875	0.99284
2.775	1.5125	0.9926
2.775	1.5375	0.99324
2.775	1.5625	0.99316
2.775	1.5875	0.99352
2.775	1.6125	0.99296
2.775	1.6375	0.99288
2.775	1.6625	0.99332
2.775	1.6875	0.99244
2.775	1.7125	0.9928
2.775	1.7375	0.9914
2.775	1.7625	0.99204
2.775	1.7875	0.99236
2.775	1.8125	0.99344
2.775	1.8375	0.99408
2.775	1.8625	0.99252
2.775	1.8875	0.99268
2.775	1.9125	0.99224
2.775	1.9375	0.9924
2.775	1.9625	0.99328
2.775	1.9875	0.99288
2.775	2.0125	0.9928
2.775	2.0375	0.99284
2.775	2.0625	0.99288
2.775	2.0875	0.99312
2.775	2.1125	0.9928
2.775	2.1375	0.99304
2.775	2.1625	0.99308
2.775	2.1875	0.9924
2.775	2.2125	0.9926
2.775	2.2375	0.99272
2.775	2.2625	0.99352
2.775	2.2875	0.99316
2.775	2.3125	0.99244
2.775	2.3375	0.992
2.775	2.3625	0.99276
2.775	2.3875	0.993
2.775	2.4125	0.99296
2.775	2.4375	0.99296
2.775	2.4625	0.99276
2.775	2.4875	0.99176
2.825	-0.0125	0
2.825	0.0125	0
2.825	0.0375	0
2.825	0.0625	0
2.825	0.0875	0
2.825	0.1125	0
2.825	0.1375	0
2.825	0.1625	0
2.825	0.1875	0
2.825	0.2125	4e-05
2.825	0.2375	8e-05
2.825	0.2625	0.00012
2.825	0.2875	0.00016
2.825	0.3125	0.00012
2.825	0.3375	4e-05
2.825	0.3625	0
2.825	0.3875	4e-05
2.825	0.4125	0
2.825	0.4375	8e-05
2.825	0.4625	0.01804
2.825	0.4875	0.07456
2.825	0.5125	0.17568
2.825	0.5375	0.30496
2.825	0.5625	0.39536
2.825	0.5875	0.45912
2.825	0.6125	0.51012
2.825	0.6375	0.55212
2.825	0.6625	0.585
2.825	0.6875	0.61668
2.825	0.7125	0.65396
2.825	0.7375	0.7084
2.825	0.7625	0.7658
2.825	0.7875	0.80824
2.825	0.8125	0.84136
2.825	0.8375	0.87208
2.825	0.8625	0.88868
2.825	0.8875	0.90284
2.825	0.9125	0.9198
2.825	0.9375	0.92872
2.825	0.9625	0.93688
2.825	0.9875	0.94984
2.825	1.0125	0.96096
2.825	1.0375	0.96668
2.825	1.0625	0.97524
2.825	1.0875	0.98124
2.825	1.1125	0.9866
2.825	1.1375	0.99156
2.825	1.1625	0.99356
2.825	1.1875	0.99508
2.825	1.2125	0.99528
2.825	1.2375	0.99384
2.825	1.2625	0.99376
2.825	1.2875	0.99428
2.825	1.3125	0.99288
2.825	1.3375	0.99368
2.825	1.3625	0.99432
2.825	1.3875	0.99424
2.825	1.4125	0.99424
2.825	1.4375	0.99368
2.825	1.4625	0.99448
2.825	1.4875	0.99452
2.825	1.5125	0.99352
2.825	1.5375	0.99436
2.825	1.5625	0.99412
2.825	1.5875	0.99328
2.825	1.6125	0.99304
2.825	1.6375	0.994
2.825	1.6625	0.99412
2.825	1.6875	0.99408
2.825	1.7125	0.99392
2.825	1.7375	0.99424
2.825	1.7625	0.99308
2.825	1.7875	0.99316
2.825	1.8125	0.99356
2.825	1.8375	0.993
2.825	1.8625	0.99296
2.825	1.8875	0.99328
2.825	1.9125	0.99308
2.825	1.9375	0.99272
2.825	1.9625	0.99272
2.825	1.9875	0.99312
2.825	2.0125	0.99272
2.825	2.0375	0.9938
2.825	2.0625	0.99312
2.825	2.0875	0.99284
2.825	2.1125	0.99296
2.825	2.1375	0.99244
2.825	2.1625	0.99236
2.825	2.1875	0.99268
2.825	2.2125	0.992
2.825	2.2375	0.99172
2.825	2.2625	0.99228
2.825	2.2875	0.9924
2.825	2.3125	0.99232
2.825	2.3375	0.99284
2.825	2.3625	0.99256
2.825	2.3875	0.99264
2.825	2.4125	0.99264
2.825	2.4375	0.99284
2.825	2.4625	0.99292
2.825	2.4875	0.99248
2.875	-0.0125	0
2.875	0.0125	0
2.875	0.0375	0
2.875	0.0625	0
2.875	0.0875	0
2.875	0.1125	0
2.875	0.1375	0
2.875	0.1625	0
2.875	0.1875	0
2.875	0.2125	0
2.875	0.2375	0
2.875	0.2625	4e-05
2.875	0.2875	4e-05
2.875	0.3125	0.00016
2.875	0.3375	0.00012
2.875	0.3625	0
2.875	0.3875	4e-05
2.875	0.4125	0
2.875	0.4375	4e-05
2.875	0.4625	0
2.875	0.4875	0.00264
2.875	0.5125	0.03436
2.875	0.5375	0.11296
2.875	0.5625	0.24308
2.875	0.5875	0.34536
2.875	0.6125	0.41188
2.875	0.6375	0.46276
2.875	0.6625	0.50896
2.875	0.6875	0.54728
2.875	0.7125	0.58016
2.875	0.7375	0.60444
2.875	0.7625	0.64164
2.875	0.7875	0.684
2.875	0.8125	0.72944
2.875	0.8375	0.77636
2.875	0.8625	0.81276
2.875	0.8875	0.84004
2.875	0.9125	0.86632
2.875	0.9375	0.87996
2.875	0.9625	0.8962
2.875	0.9875	0.91064
2.875	1.0125	0.92168
2.875	1.0375	0.929
2.875	1.0625	0.9396
2.875	1.0875	0.94596
2.875	1.1125	0.95736
2.875	1.1375	0.96228
2.875	1.1625	0.96716
2.875	1.1875	0.9748
2.875	1.2125	0.97852
2.875	1.2375	0.98348
2.875	1.2625	0.98792
2.875	1.2875	0.99056
2.875	1.3125	0.99232
2.875	1.3375	0.9944
2.875	1.3625	0.99468
2.875	1.3875	0.9948
2.875	1.4125	0.99516
2.875	1.4375	0.99472
2.875	1.4625	0.9946
2.875	1.4875	0.99364
2.875	1.5125	0.99452
2.875	1.5375	0.99412
2.875	1.5625	0.99428
2.875	1.5875	0.99348
2.875	1.6125	0.99328
2.875	1.6375	0.99364
2.875	1.6625	0.99424
2.875	1.6875	0.99304
2.875	1.7125	0.99416
2.875	1.7375	0.99368
2.875	1.7625	0.99384
2.875	1.7875	0.99348
2.875	1.8125	0.99408
2.875	1.8375	0.99332
2.875	1.8625	0.99408
2.875	1.8875	0.99396
2.875	1.9125	0.99448
2.875	1.9375	0.99476
2.875	1.9625	0.99392
2.875	1.9875	0.99424
2.875	2.0125	0.9934
2.875	2.0375	0.9942
2.875	2.0625	0.99392
2.875	2.0875	0.99332
2.875	2.1125	0.99344
2.875	2.1375	0.99436
2.875	2.1625	0.99432
2.875	2.1875	0.99412
2.875	2.2125	0.99372
2.875	2.2375	0.9932
2.875	2.2625	0.994
2.875	2.2875	0.99312
2.875	2.3125	0.99328
2.875	2.3375	0.99316
2.875	2.3625	0.99248
2.875	2.3875	0.99392
2.875	2.4125	0.99372
2.875	2.4375	0.99364
2.875	2.4625	0.9934
2.875	2.4875	0.99388
2.925	-0.0125	0
2.925	0.0125	0
2.925	0.0375	0
2.925	0.0625	0
2.925	0.0875	0
2.925	0.1125	0
2.925	0.1375	0
2.925	0.1625	0
2.925	0.1875	0
2.925	0.2125	0
2.925	0.2375	4e-05
2.925	0.2625	4e-05
2.925	0.2875	0.00012
2.925	0.3125	0.00012
2.925	0.3375	8e-05
2.925	0.3625	0
2.925	0.3875	0
2.925	0.4125	0
2.925	0.4375	0.00016
2.925	0.4625	8e-05
2.925	0.4875	4e-05
2.925	0.5125	8e-05
2.925	0.5375	0.00712
2.925	0.5625	0.04792
2.925	0.5875	0.14964
2.925	0.6125	0.27396
2.925	0.6375	0.34744
2.925	0.6625	0.41132
2.925	0.6875	0.45592
2.925	0.7125	0.49756
2.925	0.7375	0.52772
2.925	0.7625	0.55536
2.925	0.7875	0.5756
2.925	0.8125	0.60912
2.925	0.8375	0.64268
2.925	0.8625	0.68656
2.925	0.8875	0.73044
2.925	0.9125	0.7696
2.925	0.9375	0.79428
2.925	0.9625	0.82232
2.925	0.9875	0.83992
2.925	1.0125	0.85944
2.925	1.0375	0.88096
2.925	1.0625	0.89276
2.925	1.0875	0.905
2.925	1.1125	0.9138
2.925	1.1375	0.92392
2.925	1.1625	0.92808
2.925	1.1875	0.93896
2.925	1.2125	0.94512
2.925	1.2375	0.95088
2.925	1.2625	0.95532
2.925	1.2875	0.96188
2.925	1.3125	0.96616
2.925	1.3375	0.97168
2.925	1.3625	0.9742
2.925	1.3875	0.97932
2.925	1.4125	0.98328
2.925	1.4375	0.98688
2.925	1.4625	0.98968
2.925	1.4875	0.99116
2.925	1.5125	0.99172
2.925	1.5375	0.99304
2.925	1.5625	0.99408
2.925	1.5875	0.99532
2.925	1.6125	0.99536
2.925	1.6375	0.99452
2.925	1.6625	0.99464
2.925	1.6875	0.99484
2.925	1.7125	0.9946
2.925	1.7375	0.99372
2.925	1.7625	0.99484
2.925	1.7875	0.9944
2.925	1.8125	0.99484
2.925	1.8375	0.99504
2.925	1.8625	0.99472
2.925	1.8875	0.9952
2.925	1.9125	0.99456
2.925	1.9375	0.99464
2.925	1.9625	0.99384
2.925	1.9875	0.99428
2.925	2.0125	0.99376
2.925	2.0375	0.99432
2.925	2.0625	0.99408
2.925	2.0875	0.99276
2.925	2.1125	0.994
2.925	2.1375	0.994
2.925	2.1625	0.99396
2.925	2.1875	0.9938
2.925	2.2125	0.99396
2.925	2.2375	0.99392
2.925	2.2625	0.99484
2.925	2.2875	0.99372
2.925	2.3125	0.99388
2.925	2.3375	0.99364
2.925	2.3625	0.99308
2.925	2.3875	0.99372
2.925	2.4125	0.99344
2.925	2.4375	0.99344
2.925	2.4625	0.99332
2.925	2.4875	0.99452
2.975	-0.0125	0
2.975	0.0125	0
2.975	0.0375	0
2.975	0.0625	0
2.975	0.0875	0
2.975	0.1125	0
2.975	0.1375	0
2.975	0.1625	0
2.975	0.1875	0
2.975	0.2125	0
2.975	0.2375	0
2.975	0.2625	0
2.975	0.2875	4e-05
2.975	0.3125	4e-05
2.975	0.3375	0.0002
2.975	0.3625	0.00016
2.975	0.3875	8e-05
2.975	0.4125	0
2.975	0.4375	4e-05
2.975	0.4625	0
2.975	0.4875	0
2.975	0.5125	0
2.975	0.5375	8e-05
2.975	0.5625	0
2.975	0.5875	0.00832
2.975	0.6125	0.05644
2.975	0.6375	0.16264
2.975	0.6625	0.27168
2.975	0.6875	0.33676
2.975	0.7125	0.39352
2.975	0.7375	0.43696
2.975	0.7625	0.47092
2.975	0.7875	0.50468
2.975	0.8125	0.5286
2.975	0.8375	0.55736
2.975	0.8625	0.58268
2.975	0.8875	0.60176
2.975	0.9125	0.63308
2.975	0.9375	0.66748
2.975	0.9625	0.71004
2.975	0.9875	0.74144
2.975	1.0125	0.76668
2.975	1.0375	0.79084
2.975	1.0625	0.81376
2.975	1.0875	0.8336
2.975	1.1125	0.84608
2.975	1.1375	0.85852
2.975	1.1625	0.87852
2.975	1.1875	0.8894
2.975	1.2125	0.8962
2.975	1.2375	0.90676
2.975	1.2625	0.9184
2.975	1.2875	0.9234
2.975	1.3125	0.92732
2.975	1.3375	0.9332
2.975	1.3625	0.94116
2.975	1.3875	0.94344
2.975	1.4125	0.94716
2.975	1.4375	0.95344
2.975	1.4625	0.9554
2.975	1.4875	0.96092
2.975	1.5125	0.96472
2.975	1.5375	0.9682
2.975	1.5625	0.97024
2.975	1.5875	0.9744
2.975	1.6125	0.97828
2.975	1.6375	0.97984
2.975	1.6625	0.98272
2.975	1.6875	0.98484
2.975	1.7125	0.98636
2.975	1.7375	0.98828
2.975	1.7625	0.9896
2.975	1.7875	0.99156
2.975	1.8125	0.99228
2.975	1.8375	0.99444
2.975	1.8625	0.9938
2.975	1.8875	0.99532
2.975	1.9125	0.99464
2.975	1.9375	0.99504
2.975	1.9625	0.99536
2.975	1.9875	0.99552
2.975	2.0125	0.99544
2.975	2.0375	0.9942
2.975	2.0625	0.99568
2.975	2.0875	0.99512
2.975	2.1125	0.99508
2.975	2.1375	0.99512
2.975	2.1625	0.99512
2.975	2.1875	0.99512
2.975	2.2125	0.99532
2.975	2.2375	0.99456
2.975	2.2625	0.99432
2.975	2.2875	0.99452
2.975	2.3125	0.99472
2.975	2.3375	0.995
2.975	2.3625	0.99472
2.975	2.3875	0.9946
2.975	2.4125	0.99504
2.975	2.4375	0.99456
2.975	2.4625	0.99536
2.975	2.4875	0.99496
3.025	-0.0125	0
3.025	0.0125	0
3.025	0.0375	0
3.025	0.0625	0
3.025	0.0875	0
3.025	0.1125	0
3.025	0.1375	0
3.025	0.1625	0
3.025	0.1875	0
3.025	0.2125	0
3.025	0.2375	0
3.025	0.2625	0
3.025	0.2875	0
3.025	0.3125	0
3.025	0.3375	8e-05
3.025	0.3625	8e-05
3.025	0.3875	8e-05
3.025	0.4125	4e-05
3.025	0.4375	0
3.025	0.4625	0
3.025	0.4875	4e-05
3.025	0.5125	0
3.025	0.5375	4e-05
3.025	0.5625	4e-05
3.025	0.5875	0
3.025	0.6125	0.00016
3.025	0.6375	0.0038
3.025	0.6625	0.0474
3.025	0.6875	0.14548
3.025	0.7125	0.24688
3.025	0.7375	0.31284
3.025	0.7625	0.36844
3.025	0.7875	0.4122
3.025	0.8125	0.44048
3.025	0.8375	0.47416
3.025	0.8625	0.49704
3.025	0.8875	0.523
3.025	0.9125	0.54764
3.025	0.9375	0.5608
3.025	0.9625	0.58108
3.025	0.9875	0.597
3.025	1.0125	0.63496
3.025	1.0375	0.6672
3.025	1.0625	0.69432
3.025	1.0875	0.72988
3.025	1.1125	0.7476
3.025	1.1375	0.7708
3.025	1.1625	0.78848
3.025	1.1875	0.8002
3.025	1.2125	0.81636
3.025	1.2375	0.82972
3.025	1.2625	0.84488
3.025	1.2875	0.85488
3.025	1.3125	0.8668
3.025	1.3375	0.87496
3.025	1.3625	0.88204
3.025	1.3875	0.8936
3.025	1.4125	0.90236
3.025	1.4375	0.90556
3.025	1.4625	0.91472
3.025	1.4875	0.91984
3.025	1.5125	0.92328
3.025	1.5375	0.93048
3.025	1.5625	0.93224
3.025	1.5875	0.93756
3.025	1.6125	0.9398
3.025	1.6375	0.94584
3.025	1.6625	0.94884
3.025	1.6875	0.95276
3.025	1.7125	0.95676
3.025	1.7375	0.95708
3.025	1.7625	0.95912
3.025	1.7875	0.96428
3.025	1.8125	0.96768
3.025	1.8375	0.96852
3.025	1.8625	0.96896
3.025	1.8875	0.97284
3.025	1.9125	0.97564
3.025	1.9375	0.97692
3.025	1.9625	0.97824
3.025	1.9875	0.97848
3.025	2.0125	0.98068
3.025	2.0375	0.98244
3.025	2.0625	0.98536
3.025	2.0875	0.9864
3.025	2.1125	0.98672
3.025	2.1375	0.98736
3.025	2.1625	0.98904
3.025	2.1875	0.98952
3.025	2.2125	0.99092
3.025	2.2375	0.99164
3.025	2.2625	0.99168
3.025	2.2875	0.99304
3.025	2.3125	0.99372
3.025	2.3375	0.99252
3.025	2.3625	0.99376
3.025	2.3875	0.9948
3.025	2.4125	0.99424
3.025	2.4375	0.9948
3.025	2.4625	0.99472
3.025	2.4875	0.99428
3.075	-0.0125	0
3.075	0.0125	0
3.075	0.0375	0
3.075	0.0625	0
3.075	0.0875	0
3.075	0.1125	0
3.075	0.1375	0
3.075	0.1625	0
3.075	0.1875	0
3.075	0.2125	0
3.075	0.2375	0
3.075	0.2625	0
3.075	0.2875	0
3.075	0.3125	0
3.075	0.3375	0
3.075	0.3625	0
3.075	0.3875	0
3.075	0.4125	8e-05
3.075	0.4375	4e-05
3.075	0.4625	4e-05
3.075	0.4875	0
3.075	0.5125	4e-05
3.075	0.5375	4e-05
3.075	0.5625	8e-05
3.075	0.5875	4e-05
3.075	0.6125	0
3.075	0.6375	0
3.075	0.6625	8e-05
3.075	0.6875	0.00036
3.075	0.7125	0.02656
3.075	0.7375	0.09848
3.075	0.7625	0.20196
3.075	0.7875	0.27496
3.075	0.8125	0.32752
3.075	0.8375	0.3618
3.075	0.8625	0.39772
3.075	0.8875	0.43288
3.075	0.9125	0.45816
3.075	0.9375	0.48348
3.075	0.9625	0.50368
3.075	0.9875	0.52376
3.075	1.0125	0.53916
3.075	1.0375	0.56296
3.075	1.0625	0.56696
3.075	1.0875	0.58932
3.075	1.1125	0.60972
3.075	1.1375	0.637
3.075	1.1625	0.66472
3.075	1.1875	0.68744
3.075	1.2125	0.70604
3.075	1.2375	0.73136
3.075	1.2625	0.74612
3.075	1.2875	0.7586
3.075	1.3125	0.77356
3.075	1.3375	0.78572
3.075	1.3625	0.79784
3.075	1.3875	0.80864
3.075	1.4125	0.82052
3.075	1.4375	0.82864
3.075	1.4625	0.83804
3.075	1.4875	0.8436
3.075	1.5125	0.85456
3.075	1.5375	0.86496
3.075	1.5625	0.86856
3.075	1.5875	0.87448
3.075	1.6125	0.88044
3.075	1.6375	0.88868
3.075	1.6625	0.89524
3.075	1.6875	0.90172
3.075	1.7125	0.90756
3.075	1.7375	0.91032
3.075	1.7625	0.91084
3.075	1.7875	0.91764
3.075	1.8125	0.92188
3.075	1.8375	0.926
3.075	1.8625	0.931
3.075	1.8875	0.93284
3.075	1.9125	0.93644
3.075	1.9375	0.93584
3.075	1.9625	0.94724
3.075	1.9875	0.943
3.075	2.0125	0.94648
3.075	2.0375	0.94624
3.075	2.0625	0.95148
3.075	2.0875	0.95328
3.075	2.1125	0.95512
3.075	2.1375	0.9546
3.075	2.1625	0.96052
3.075	2.1875	0.95836
3.075	2.2125	0.9616
3.075	2.2375	0.96328
3.075	2.2625	0.96532
3.075	2.2875	0.9654
3.075	2.3125	0.9676
3.075	2.3375	0.96896
3.075	2.3625	0.97052
3.075	2.3875	0.96964
3.075	2.4125	0.97212
3.075	2.4375	0.97152
3.075	2.4625	0.97468
3.075	2.4875	0.9738
3.125	-0.0125	0
3.125	0.0125	0
3.125	0.0375	0
3.125	0.0625	0
3.125	0.0875	0
3.125	0.1125	0
3.125	0.1375	0
3.125	0.1625	0
3.125	0.1875	0
3.125	0.2125	0
3.125	0.2375	0
3.125	0.2625	0
3.125	0.2875	0
3.125	0.3125	4e-05
3.125	0.3375	0
3.125	0.3625	0
3.125	0.3875	0.00012
3.125	0.4125	0
3.125	0.4375	0
3.125	0.4625	0
3.125	0.4875	4e-05
3.125	0.5125	4e-05
3.125	0.5375	0
3.125	0.5625	0
3.125	0.5875	4e-05
3.125	0.6125	4e-05
3.125	0.6375	4e-05
3.125	0.6625	8e-05
3.125	0.6875	4e-05
3.125	0.7125	0.00016
3.125	0.7375	0.00016
3.125	0.7625	0.0048
3.125	0.7875	0.0474
3.125	0.8125	0.12052
3.125	0.8375	0.20312
3.125	0.8625	0.263
3.125	0.8875	0.30648
3.125	0.9125	0.35048
3.125	0.9375	0.37352
3.125	0.9625	0.4058
3.125	0.9875	0.42848
3.125	1.0125	0.4522
3.125	1.0375	0.47156
3.125	1.0625	0.48864
3.125	1.0875	0.50636
3.125	1.1125	0.51924
3.125	1.1375	0.53024
3.125	1.1625	0.54268
3.125	1.1875	0.55812
3.125	1.2125	0.56716
3.125	1.2375	0.59076
3.125	1.2625	0.60396
3.125	1.2875	0.6254
3.125	1.3125	0.64392
3.125	1.3375	0.673
3.125	1.3625	0.69032
3.125	1.3875	0.69952
3.125	1.4125	0.7174
3.125	1.4375	0.73188
3.125	1.4625	0.73952
3.125	1.4875	0.75256
3.125	1.5125	0.76132
3.125	1.5375	0.77232
3.125	1.5625	0.78116
3.125	1.5875	0.79408
3.125	1.6125	0.79956
3.125	1.6375	0.80496
3.125	1.6625	0.81816
3.125	1.6875	0.81952
3.125	1.7125	0.82488
3.125	1.7375	0.82952
3.125	1.7625	0.83644
3.125	1.7875	0.83924
3.125	1.8125	0.8472
3.125	1.8375	0.85208
3.125	1.8625	0.856
3.125	1.8875	0.86104
3.125	1.9125	0.86848
3.125	1.9375	0.87356
3.125	1.9625	0.87168
3.125	1.9875	0.87916
3.125	2.0125	0.87664
3.125	2.0375	0.88312
3.125	2.0625	0.88532
3.125	2.0875	0.88956
3.125	2.1125	0.89304
3.125	2.1375	0.89712
3.125	2.1625	0.89516
3.125	2.1875	0.9024
3.125	2.2125	0.90264
3.125	2.2375	0.90856
3.125	2.2625	0.9118
3.125	2.2875	0.91324
3.125	2.3125	0.91636
3.125	2.3375	0.91628
3.125	2.3625	0.91812
3.125	2.3875	0.92344
3.125	2.4125	0.92212
3.125	2.4375	0.92412
3.125	2.4625	0.92684
3.125	2.4875	0.92748
3.175	-0.0125	0
3.175	0.0125	0
3.175	0.0375	0
3.175	0.0625	0
3.175	0.0875	0
3.175	0.1125	0
3.175	0.1375	0
3.175	0.1625	0
3.175	0.1875	0
3.175	0.2125	0
3.175	0.2375	0
3.175	0.2625	0
3.175	0.2875	0
3.175	0.3125	0
3.175	0.3375	0
3.175	0.3625	0
3.175	0.3875	4e-05
3.175	0.4125	4e-05
3.175	0.4375	8e-05
3.175	0.4625	0
3.175	0.4875	0
3.175	0.5125	0
3.175	0.5375	4e-05
3.175	0.5625	0
3.175	0.5875	0
3.175	0.6125	0
3.175	0.6375	4e-05
3.175	0.6625	0
3.175	0.6875	0
3.175	0.7125	0.00012
3.175	0.7375	0
3.175	0.7625	4e-05
3.175	0.7875	8e-05
3.175	0.8125	0.00012
3.175	0.8375	0.0072
3.175	0.8625	0.04152
3.175	0.8875	0.09728
3.175	0.9125	0.16372
3.175	0.9375	0.2192
3.175	0.9625	0.26868
3.175	0.9875	0.30456
3.175	1.0125	0.32644
3.175	1.0375	0.36352
3.175	1.0625	0.38016
3.175	1.0875	0.40768
3.175	1.1125	0.42688
3.175	1.1375	0.44856
3.175	1.1625	0.45984
3.175	1.1875	0.47524
3.175	1.2125	0.484
3.175	1.2375	0.49804
3.175	1.2625	0.50912
3.175	1.2875	0.51636
3.175	1.3125	0.53608
3.175	1.3375	0.5426
3.175	1.3625	0.54364
3.175	1.3875	0.55884
3.175	1.4125	0.57972
3.175	1.4375	0.5954
3.175	1.4625	0.60472
3.175	1.4875	0.62304
3.175	1.5125	0.63708
3.175	1.5375	0.65588
3.175	1.5625	0.66492
3.175	1.5875	0.68284
3.175	1.6125	0.68928
3.175	1.6375	0.70472
3.175	1.6625	0.71296
3.175	1.6875	0.72056
3.175	1.7125	0.72876
3.175	1.7375	0.73324
3.175	1.7625	0.74248
3.175	1.7875	0.74536
3.175	1.8125	0.75868
3.175	1.8375	0.7644
3.175	1.8625	0.7648
3.175	1.8875	0.77288
3.175	1.9125	0.77688
3.175	1.9375	0.78072
3.175	1.9625	0.78336
3.175	1.9875	0.79092
3.175	2.0125	0.7942
3.175	2.0375	0.797
3.175	2.0625	0.808
3.175	2.0875	0.80932
3.175	2.1125	0.81112
3.175	2.1375	0.81412
3.175	2.1625	0.81704
3.175	2.1875	0.8238
3.175	2.2125	0.82704
3.175	2.2375	0.826
3.175	2.2625	0.8298
3.175	2.2875	0.83652
3.175	2.3125	0.83528
3.175	2.3375	0.8376
3.175	2.3625	0.84168
3.175	2.3875	0.8454
3.175	2.4125	0.84552
3.175	2.4375	0.85384
3.175	2.4625	0.84928
3.175	2.4875	0.84816
3.225	-0.0125	0
3.225	0.0125	0
3.225	0.0375	0
3.225	0.0625	0
3.225	0.0875	0
3.225	0.1125	0
3.225	0.1375	0
3.225	0.1625	0
3.225	0.1875	0
3.225	0.2125	0
3.225	0.2375	0
3.225	0.2625	0
3.225	0.2875	0
3.225	0.3125	0
3.225	0.3375	0
3.225	0.3625	0
3.225	0.3875	0
3.225	0.4125	0
3.225	0.4375	0
3.225	0.4625	0
3.225	0.4875	4e-05
3.225	0.5125	0
3.225	0.5375	0
3.225	0.5625	0
3.225	0.5875	0
3.225	0.6125	0
3.225	0.6375	0
3.225	0.6625	0
3.225	0.6875	0
3.225	0.7125	0
3.225	0.7375	0
3.225	0.7625	8e-05
3.225	0.7875	0
3.225	0.8125	4e-05
3.225	0.8375	4e-05
3.225	0.8625	0
3.225	0.8875	4e-05
3.225	0.9125	0.0028
3.225	0.9375	0.02308
3.225	0.9625	0.05424
3.225	0.9875	0.10092
3.225	1.0125	0.14948
3.225	1.0375	0.19696
