0.05	0.025
2.675	2.2875	0.99004
2.675	2.3125	0.98912
2.675	2.3375	0.98928
2.675	2.3625	0.98876
2.675	2.3875	0.98896
2.675	2.4125	0.9886
2.675	2.4375	0.99012
2.675	2.4625	0.9894
2.675	2.4875	0.99012
2.725	-0.0125	0
2.725	0.0125	0
2.725	0.0375	4e-05
2.725	0.0625	4e-05
2.725	0.0875	0.0002
2.725	0.1125	0.00044
2.725	0.1375	0.00264
2.725	0.1625	0.09084
2.725	0.1875	0.17672
2.725	0.2125	0.21344
2.725	0.2375	0.31092
2.725	0.2625	0.50764
2.725	0.2875	0.6114
2.725	0.3125	0.66892
2.725	0.3375	0.71172
2.725	0.3625	0.76952
2.725	0.3875	0.8462
2.725	0.4125	0.88616
2.725	0.4375	0.9154
2.725	0.4625	0.94008
2.725	0.4875	0.96348
2.725	0.5125	0.97668
2.725	0.5375	0.98032
2.725	0.5625	0.98076
2.725	0.5875	0.98188
2.725	0.6125	0.98316
2.725	0.6375	0.98184
2.725	0.6625	0.98276
2.725	0.6875	0.98152
2.725	0.7125	0.98292
2.725	0.7375	0.98412
2.725	0.7625	0.98356
2.725	0.7875	0.98352
2.725	0.8125	0.98536
2.725	0.8375	0.98252
2.725	0.8625	0.98488
2.725	0.8875	0.98304
2.725	0.9125	0.98388
2.725	0.9375	0.98536
2.725	0.9625	0.98384
2.725	0.9875	0.98544
2.725	1.0125	0.985
2.725	1.0375	0.98376
2.725	1.0625	0.9844
2.725	1.0875	0.9854
2.725	1.1125	0.98572
2.725	1.1375	0.98568
2.725	1.1625	0.9864
2.725	1.1875	0.98676
2.725	1.2125	0.9864
2.725	1.2375	0.9862
2.725	1.2625	0.98608
2.725	1.2875	0.9868
2.725	1.3125	0.98668
2.725	1.3375	0.98844
2.725	1.3625	0.9862
2.725	1.3875	0.98764
2.725	1.4125	0.98704
2.725	1.4375	0.98704
2.725	1.4625	0.9886
2.725	1.4875	0.98764
2.725	1.5125	0.98696
2.725	1.5375	0.98764
2.725	1.5625	0.98692
2.725	1.5875	0.988
2.725	1.6125	0.98756
2.725	1.6375	0.98764
2.725	1.6625	0.98756
2.725	1.6875	0.98888
2.725	1.7125	0.98728
2.725	1.7375	0.98808
2.725	1.7625	0.989
2.725	1.7875	0.98808
2.725	1.8125	0.9898
2.725	1.8375	0.98908
2.725	1.8625	0.98868
2.725	1.8875	0.98888
2.725	1.9125	0.98896
2.725	1.9375	0.99012
2.725	1.9625	0.98912
2.725	1.9875	0.98908
2.725	2.0125	0.98928
2.725	2.0375	0.9888
2.725	2.0625	0.98876
2.725	2.0875	0.98888
2.725	2.1125	0.98964
2.725	2.1375	0.99036
2.725	2.1625	0.98992
2.725	2.1875	0.98944
2.725	2.2125	0.9902
2.725	2.2375	0.98984
2.725	2.2625	0.98928
2.725	2.2875	0.98952
2.725	2.3125	0.99012
2.725	2.3375	0.98952
2.725	2.3625	0.99012
2.725	2.3875	0.98932
2.725	2.4125	0.99012
2.725	2.4375	0.98956
2.725	2.4625	0.99048
2.725	2.4875	0.99004
2.775	-0.0125	0
2.775	0.0125	0
2.775	0.0375	8e-05
2.775	0.0625	4e-05
2.775	0.0875	0.00024
2.775	0.1125	0.00024
2.775	0.1375	8e-05
2.775	0.1625	0.01916
2.775	0.1875	0.12492
2.775	0.2125	0.1824
2.775	0.2375	0.21824
2.775	0.2625	0.38248
2.775	0.2875	0.5296
2.775	0.3125	0.62052
2.775	0.3375	0.67336
2.775	0.3625	0.70744
2.775	0.3875	0.7664
2.775	0.4125	0.835
2.775	0.4375	0.87048
2.775	0.4625	0.90348
2.775	0.4875	0.93048
2.775	0.5125	0.9506
2.775	0.5375	0.96516
2.775	0.5625	0.97804
2.775	0.5875	0.98236
2.775	0.6125	0.98176
2.775	0.6375	0.98312
2.775	0.6625	0.9826
2.775	0.6875	0.98384
2.775	0.7125	0.98284
2.775	0.7375	0.98456
2.775	0.7625	0.98344
2.775	0.7875	0.98456
2.775	0.8125	0.9842
2.775	0.8375	0.98608
2.775	0.8625	0.9856
2.775	0.8875	0.98496
2.775	0.9125	0.98572
2.775	0.9375	0.98584
2.775	0.9625	0.9852
2.775	0.9875	0.98528
2.775	1.0125	0.98544
2.775	1.0375	0.98576
2.775	1.0625	0.98616
2.775	1.0875	0.98512
2.775	1.1125	0.98732
2.775	1.1375	0.98464
2.775	1.1625	0.98792
2.775	1.1875	0.98556
2.775	1.2125	0.98608
2.775	1.2375	0.98576
2.775	1.2625	0.98692
2.775	1.2875	0.9864
2.775	1.3125	0.98736
2.775	1.3375	0.9878
2.775	1.3625	0.98624
2.775	1.3875	0.98792
2.775	1.4125	0.987
2.775	1.4375	0.98716
2.775	1.4625	0.98756
2.775	1.4875	0.98812
2.775	1.5125	0.98724
2.775	1.5375	0.98748
2.775	1.5625	0.9894
2.775	1.5875	0.98784
2.775	1.6125	0.98708
2.775	1.6375	0.98864
2.775	1.6625	0.98804
2.775	1.6875	0.989
2.775	1.7125	0.98876
2.775	1.7375	0.9882
2.775	1.7625	0.98964
2.775	1.7875	0.98848
2.775	1.8125	0.98856
2.775	1.8375	0.9892
2.775	1.8625	0.98932
2.775	1.8875	0.98924
2.775	1.9125	0.98956
2.775	1.9375	0.98988
2.775	1.9625	0.98892
2.775	1.9875	0.99028
2.775	2.0125	0.98964
2.775	2.0375	0.98928
2.775	2.0625	0.98936
2.775	2.0875	0.98868
2.775	2.1125	0.98972
2.775	2.1375	0.98864
2.775	2.1625	0.99032
2.775	2.1875	0.98912
2.775	2.2125	0.9902
2.775	2.2375	0.98948
2.775	2.2625	0.98984
2.775	2.2875	0.98948
2.775	2.3125	0.9896
2.775	2.3375	0.98992
2.775	2.3625	0.98952
2.775	2.3875	0.98976
2.775	2.4125	0.9906
2.775	2.4375	0.98952
2.775	2.4625	0.98992
2.775	2.4875	0.9904
2.825	-0.0125	0
2.825	0.0125	0
2.825	0.0375	0
2.825	0.0625	0
2.825	0.0875	8e-05
2.825	0.1125	0.00032
2.825	0.1375	0.0002
2.825	0.1625	0.0004
2.825	0.1875	0.04612
2.825	0.2125	0.13948
2.825	0.2375	0.183
2.825	0.2625	0.23896
2.825	0.2875	0.41804
2.825	0.3125	0.53896
2.825	0.3375	0.6086
2.825	0.3625	0.66628
2.825	0.3875	0.69716
2.825	0.4125	0.75496
2.825	0.4375	0.8202
2.825	0.4625	0.86216
2.825	0.4875	0.89548
2.825	0.5125	0.91328
2.825	0.5375	0.9348
2.825	0.5625	0.94808
2.825	0.5875	0.96376
2.825	0.6125	0.97708
2.825	0.6375	0.98148
2.825	0.6625	0.98348
2.825	0.6875	0.98416
2.825	0.7125	0.98332
2.825	0.7375	0.98388
2.825	0.7625	0.98572
2.825	0.7875	0.98488
2.825	0.8125	0.985
2.825	0.8375	0.98572
2.825	0.8625	0.98516
2.825	0.8875	0.98576
2.825	0.9125	0.98604
2.825	0.9375	0.98548
2.825	0.9625	0.98608
2.825	0.9875	0.98648
2.825	1.0125	0.9866
2.825	1.0375	0.98708
2.825	1.0625	0.9862
2.825	1.0875	0.98748
2.825	1.1125	0.98656
2.825	1.1375	0.98684
2.825	1.1625	0.98676
2.825	1.1875	0.98612
2.825	1.2125	0.9884
2.825	1.2375	0.98768
2.825	1.2625	0.98676
2.825	1.2875	0.98592
2.825	1.3125	0.98724
2.825	1.3375	0.98768
2.825	1.3625	0.987
2.825	1.3875	0.98772
2.825	1.4125	0.98792
2.825	1.4375	0.9884
2.825	1.4625	0.98824
2.825	1.4875	0.98788
2.825	1.5125	0.9874
2.825	1.5375	0.98764
2.825	1.5625	0.98876
2.825	1.5875	0.98852
2.825	1.6125	0.98984
2.825	1.6375	0.98968
2.825	1.6625	0.98892
2.825	1.6875	0.98752
2.825	1.7125	0.9886
2.825	1.7375	0.98904
2.825	1.7625	0.98936
2.825	1.7875	0.98868
2.825	1.8125	0.98904
2.825	1.8375	0.98896
2.825	1.8625	0.98888
2.825	1.8875	0.98976
2.825	1.9125	0.98964
2.825	1.9375	0.98852
2.825	1.9625	0.9898
2.825	1.9875	0.9882
2.825	2.0125	0.989
2.825	2.0375	0.9882
2.825	2.0625	0.99012
2.825	2.0875	0.98956
2.825	2.1125	0.98892
2.825	2.1375	0.98988
2.825	2.1625	0.99028
2.825	2.1875	0.99076
2.825	2.2125	0.99028
2.825	2.2375	0.99044
2.825	2.2625	0.98928
2.825	2.2875	0.989
2.825	2.3125	0.98952
2.825	2.3375	0.98972
2.825	2.3625	0.99036
2.825	2.3875	0.99052
2.825	2.4125	0.9896
2.825	2.4375	0.99084
2.825	2.4625	0.99048
2.825	2.4875	0.99104
2.875	-0.0125	0
2.875	0.0125	4e-05
2.875	0.0375	4e-05
2.875	0.0625	4e-05
2.875	0.0875	4e-05
2.875	0.1125	0.00024
2.875	0.1375	0.00024
2.875	0.1625	8e-05
2.875	0.1875	0.002
2.875	0.2125	0.06488
2.875	0.2375	0.1432
2.875	0.2625	0.18088
2.875	0.2875	0.26676
2.875	0.3125	0.43952
2.875	0.3375	0.54096
2.875	0.3625	0.60104
2.875	0.3875	0.64992
2.875	0.4125	0.6906
2.875	0.4375	0.73192
2.875	0.4625	0.80376
2.875	0.4875	0.84364
2.875	0.5125	0.8714
2.875	0.5375	0.89648
2.875	0.5625	0.919
2.875	0.5875	0.93248
2.875	0.6125	0.94592
2.875	0.6375	0.9582
2.875	0.6625	0.96788
2.875	0.6875	0.97548
2.875	0.7125	0.97984
2.875	0.7375	0.9846
2.875	0.7625	0.98484
2.875	0.7875	0.98524
2.875	0.8125	0.9858
2.875	0.8375	0.98632
2.875	0.8625	0.98548
2.875	0.8875	0.98488
2.875	0.9125	0.98736
2.875	0.9375	0.98772
2.875	0.9625	0.98572
2.875	0.9875	0.98608
2.875	1.0125	0.98764
2.875	1.0375	0.98764
2.875	1.0625	0.98824
2.875	1.0875	0.98676
2.875	1.1125	0.98756
2.875	1.1375	0.98668
2.875	1.1625	0.98868
2.875	1.1875	0.98816
2.875	1.2125	0.98668
2.875	1.2375	0.98876
2.875	1.2625	0.98912
2.875	1.2875	0.98896
2.875	1.3125	0.98888
2.875	1.3375	0.98956
2.875	1.3625	0.98848
2.875	1.3875	0.98892
2.875	1.4125	0.98908
2.875	1.4375	0.9888
2.875	1.4625	0.98868
2.875	1.4875	0.98824
2.875	1.5125	0.98788
2.875	1.5375	0.9884
2.875	1.5625	0.98876
2.875	1.5875	0.98956
2.875	1.6125	0.99096
2.875	1.6375	0.98996
2.875	1.6625	0.98948
2.875	1.6875	0.98884
2.875	1.7125	0.99008
2.875	1.7375	0.98888
2.875	1.7625	0.98912
2.875	1.7875	0.98912
2.875	1.8125	0.9892
2.875	1.8375	0.98928
2.875	1.8625	0.98916
2.875	1.8875	0.98956
2.875	1.9125	0.98968
2.875	1.9375	0.98864
2.875	1.9625	0.99064
2.875	1.9875	0.9904
2.875	2.0125	0.99076
2.875	2.0375	0.9902
2.875	2.0625	0.99036
2.875	2.0875	0.99016
2.875	2.1125	0.99088
2.875	2.1375	0.98904
2.875	2.1625	0.99028
2.875	2.1875	0.98992
2.875	2.2125	0.98976
2.875	2.2375	0.9896
2.875	2.2625	0.99052
2.875	2.2875	0.98976
2.875	2.3125	0.99064
2.875	2.3375	0.99064
2.875	2.3625	0.9912
2.875	2.3875	0.99056
2.875	2.4125	0.99096
2.875	2.4375	0.98996
2.875	2.4625	0.9902
2.875	2.4875	0.99084
2.925	-0.0125	0
2.925	0.0125	0
2.925	0.0375	0
2.925	0.0625	0
2.925	0.0875	0
2.925	0.1125	0
2.925	0.1375	0.00044
2.925	0.1625	0.00016
2.925	0.1875	0.00016
2.925	0.2125	0.00572
2.925	0.2375	0.0824
2.925	0.2625	0.14132
2.925	0.2875	0.17896
2.925	0.3125	0.28344
2.925	0.3375	0.4406
2.925	0.3625	0.51748
2.925	0.3875	0.58164
2.925	0.4125	0.62944
2.925	0.4375	0.66508
2.925	0.4625	0.70616
2.925	0.4875	0.7642
2.925	0.5125	0.8152
2.925	0.5375	0.8506
2.925	0.5625	0.87256
2.925	0.5875	0.8918
2.925	0.6125	0.90552
2.925	0.6375	0.9238
2.925	0.6625	0.9332
2.925	0.6875	0.94536
2.925	0.7125	0.95392
2.925	0.7375	0.9644
2.925	0.7625	0.972
2.925	0.7875	0.97764
2.925	0.8125	0.98024
2.925	0.8375	0.9826
2.925	0.8625	0.98508
2.925	0.8875	0.98736
2.925	0.9125	0.98772
2.925	0.9375	0.98752
2.925	0.9625	0.98744
2.925	0.9875	0.9876
2.925	1.0125	0.98804
2.925	1.0375	0.98856
2.925	1.0625	0.98924
2.925	1.0875	0.98928
2.925	1.1125	0.9898
2.925	1.1375	0.98784
2.925	1.1625	0.98884
2.925	1.1875	0.9888
2.925	1.2125	0.98856
2.925	1.2375	0.98896
2.925	1.2625	0.989
2.925	1.2875	0.98768
2.925	1.3125	0.98944
2.925	1.3375	0.9886
2.925	1.3625	0.98988
2.925	1.3875	0.98932
2.925	1.4125	0.98892
2.925	1.4375	0.99008
2.925	1.4625	0.99028
2.925	1.4875	0.98852
2.925	1.5125	0.99012
2.925	1.5375	0.99036
2.925	1.5625	0.99092
2.925	1.5875	0.99108
2.925	1.6125	0.99012
2.925	1.6375	0.99056
2.925	1.6625	0.99032
2.925	1.6875	0.99168
2.925	1.7125	0.99104
2.925	1.7375	0.99096
2.925	1.7625	0.99092
2.925	1.7875	0.99104
2.925	1.8125	0.99072
2.925	1.8375	0.99168
2.925	1.8625	0.99004
2.925	1.8875	0.99016
2.925	1.9125	0.99136
2.925	1.9375	0.99156
2.925	1.9625	0.9908
2.925	1.9875	0.98996
2.925	2.0125	0.9898
2.925	2.0375	0.9912
2.925	2.0625	0.991
2.925	2.0875	0.99072
2.925	2.1125	0.9902
2.925	2.1375	0.98992
2.925	2.1625	0.99136
2.925	2.1875	0.99132
2.925	2.2125	0.99024
2.925	2.2375	0.99136
2.925	2.2625	0.9908
2.925	2.2875	0.99124
2.925	2.3125	0.99092
2.925	2.3375	0.99008
2.925	2.3625	0.99172
2.925	2.3875	0.99116
2.925	2.4125	0.99244
2.925	2.4375	0.99128
2.925	2.4625	0.99096
2.925	2.4875	0.99092
2.975	-0.0125	0
2.975	0.0125	0
2.975	0.0375	0
2.975	0.0625	0
2.975	0.0875	0
2.975	0.1125	4e-05
2.975	0.1375	0.0002
2.975	0.1625	0.00016
2.975	0.1875	0.00012
2.975	0.2125	0.00012
2.975	0.2375	0.00764
2.975	0.2625	0.07724
2.975	0.2875	0.13292
2.975	0.3125	0.1678
2.975	0.3375	0.28188
2.975	0.3625	0.41632
2.975	0.3875	0.49976
2.975	0.4125	0.55548
2.975	0.4375	0.59872
2.975	0.4625	0.63784
2.975	0.4875	0.66312
2.975	0.5125	0.70668
2.975	0.5375	0.77208
2.975	0.5625	0.81376
2.975	0.5875	0.83924
2.975	0.6125	0.86104
2.975	0.6375	0.87432
2.975	0.6625	0.89488
2.975	0.6875	0.90584
2.975	0.7125	0.91696
2.975	0.7375	0.92484
2.975	0.7625	0.93844
2.975	0.7875	0.94524
2.975	0.8125	0.94928
2.975	0.8375	0.96076
2.975	0.8625	0.96596
2.975	0.8875	0.97284
2.975	0.9125	0.97472
2.975	0.9375	0.9796
2.975	0.9625	0.98236
2.975	0.9875	0.98328
2.975	1.0125	0.98684
2.975	1.0375	0.98824
2.975	1.0625	0.98884
2.975	1.0875	0.98888
2.975	1.1125	0.98856
2.975	1.1375	0.98944
2.975	1.1625	0.98956
2.975	1.1875	0.98976
2.975	1.2125	0.98956
2.975	1.2375	0.98948
2.975	1.2625	0.99024
2.975	1.2875	0.98976
2.975	1.3125	0.99036
2.975	1.3375	0.98972
2.975	1.3625	0.98952
2.975	1.3875	0.9896
2.975	1.4125	0.98952
2.975	1.4375	0.99036
2.975	1.4625	0.98992
2.975	1.4875	0.98952
2.975	1.5125	0.99028
2.975	1.5375	0.98964
2.975	1.5625	0.99072
2.975	1.5875	0.98992
2.975	1.6125	0.99024
2.975	1.6375	0.99064
2.975	1.6625	0.99064
2.975	1.6875	0.99156
2.975	1.7125	0.9904
2.975	1.7375	0.99016
2.975	1.7625	0.99072
2.975	1.7875	0.99088
2.975	1.8125	0.991
2.975	1.8375	0.99052
2.975	1.8625	0.99052
2.975	1.8875	0.99028
2.975	1.9125	0.99152
2.975	1.9375	0.9904
2.975	1.9625	0.99144
2.975	1.9875	0.99088
2.975	2.0125	0.99272
2.975	2.0375	0.99128
2.975	2.0625	0.99072
2.975	2.0875	0.99104
2.975	2.1125	0.99204
2.975	2.1375	0.9916
2.975	2.1625	0.99064
2.975	2.1875	0.99076
2.975	2.2125	0.99196
2.975	2.2375	0.992
2.975	2.2625	0.99108
2.975	2.2875	0.99168
2.975	2.3125	0.99148
2.975	2.3375	0.99168
2.975	2.3625	0.99232
2.975	2.3875	0.99092
2.975	2.4125	0.9912
2.975	2.4375	0.99156
2.975	2.4625	0.99228
2.975	2.4875	0.99172
3.025	-0.0125	0
3.025	0.0125	0
3.025	0.0375	0
3.025	0.0625	0
3.025	0.0875	0
3.025	0.1125	4e-05
3.025	0.1375	0.00012
3.025	0.1625	8e-05
3.025	0.1875	0.00028
3.025	0.2125	4e-05
3.025	0.2375	8e-05
3.025	0.2625	0.00656
3.025	0.2875	0.07024
3.025	0.3125	0.12064
3.025	0.3375	0.15872
3.025	0.3625	0.25436
3.025	0.3875	0.3888
3.025	0.4125	0.46556
3.025	0.4375	0.52928
3.025	0.4625	0.57412
3.025	0.4875	0.59544
3.025	0.5125	0.62864
3.025	0.5375	0.65404
3.025	0.5625	0.6922
3.025	0.5875	0.74456
3.025	0.6125	0.79228
3.025	0.6375	0.81268
3.025	0.6625	0.84128
3.025	0.6875	0.86
3.025	0.7125	0.8734
3.025	0.7375	0.88356
3.025	0.7625	0.89928
3.025	0.7875	0.90732
3.025	0.8125	0.91692
3.025	0.8375	0.9186
3.025	0.8625	0.92912
3.025	0.8875	0.9332
3.025	0.9125	0.94028
3.025	0.9375	0.9466
3.025	0.9625	0.94964
3.025	0.9875	0.95384
3.025	1.0125	0.96072
3.025	1.0375	0.96288
3.025	1.0625	0.96564
3.025	1.0875	0.96972
3.025	1.1125	0.97308
3.025	1.1375	0.97652
3.025	1.1625	0.98028
3.025	1.1875	0.98056
3.025	1.2125	0.98204
3.025	1.2375	0.98388
3.025	1.2625	0.98644
3.025	1.2875	0.98664
3.025	1.3125	0.98728
3.025	1.3375	0.98896
3.025	1.3625	0.99028
3.025	1.3875	0.99076
3.025	1.4125	0.98968
3.025	1.4375	0.99016
3.025	1.4625	0.991
3.025	1.4875	0.99108
3.025	1.5125	0.99212
3.025	1.5375	0.99136
3.025	1.5625	0.99156
3.025	1.5875	0.99312
3.025	1.6125	0.99152
3.025	1.6375	0.99248
3.025	1.6625	0.99212
3.025	1.6875	0.9924
3.025	1.7125	0.99092
3.025	1.7375	0.99208
3.025	1.7625	0.99268
3.025	1.7875	0.99204
3.025	1.8125	0.992
3.025	1.8375	0.99236
3.025	1.8625	0.9926
3.025	1.8875	0.9938
3.025	1.9125	0.99364
3.025	1.9375	0.9922
3.025	1.9625	0.99204
3.025	1.9875	0.99288
3.025	2.0125	0.9926
3.025	2.0375	0.99276
3.025	2.0625	0.99264
3.025	2.0875	0.99292
3.025	2.1125	0.9938
3.025	2.1375	0.99304
3.025	2.1625	0.99304
3.025	2.1875	0.993
3.025	2.2125	0.9934
3.025	2.2375	0.99388
3.025	2.2625	0.9928
3.025	2.2875	0.99296
3.025	2.3125	0.99288
3.025	2.3375	0.99332
3.025	2.3625	0.99412
3.025	2.3875	0.99232
3.025	2.4125	0.99364
3.025	2.4375	0.99344
3.025	2.4625	0.99332
3.025	2.4875	0.99368
3.075	-0.0125	0
3.075	0.0125	0
3.075	0.0375	0
3.075	0.0625	0
3.075	0.0875	0
3.075	0.1125	0
3.075	0.1375	4e-05
3.075	0.1625	0.00016
3.075	0.1875	0.00012
3.075	0.2125	0.00016
3.075	0.2375	8e-05
3.075	0.2625	8e-05
3.075	0.2875	0.00308
3.075	0.3125	0.0492
3.075	0.3375	0.10496
3.075	0.3625	0.13792
3.075	0.3875	0.21852
3.075	0.4125	0.35096
3.075	0.4375	0.42324
3.075	0.4625	0.4766
3.075	0.4875	0.52448
3.075	0.5125	0.56496
3.075	0.5375	0.5848
3.075	0.5625	0.60924
3.075	0.5875	0.63232
3.075	0.6125	0.66444
3.075	0.6375	0.69836
3.075	0.6625	0.7386
3.075	0.6875	0.77484
3.075	0.7125	0.7972
3.075	0.7375	0.82524
3.075	0.7625	0.83216
3.075	0.7875	0.85264
3.075	0.8125	0.86496
3.075	0.8375	0.87256
3.075	0.8625	0.88812
3.075	0.8875	0.89652
3.075	0.9125	0.9026
3.075	0.9375	0.90864
3.075	0.9625	0.91348
3.075	0.9875	0.91716
3.075	1.0125	0.9232
3.075	1.0375	0.9258
3.075	1.0625	0.92712
3.075	1.0875	0.93336
3.075	1.1125	0.93688
3.075	1.1375	0.94208
3.075	1.1625	0.94536
3.075	1.1875	0.94912
3.075	1.2125	0.95192
3.075	1.2375	0.95584
3.075	1.2625	0.95484
3.075	1.2875	0.95884
3.075	1.3125	0.96024
3.075	1.3375	0.96116
3.075	1.3625	0.96108
3.075	1.3875	0.96616
3.075	1.4125	0.96696
3.075	1.4375	0.96988
3.075	1.4625	0.97112
3.075	1.4875	0.9724
3.075	1.5125	0.97444
3.075	1.5375	0.97512
3.075	1.5625	0.97528
3.075	1.5875	0.97788
3.075	1.6125	0.97908
3.075	1.6375	0.97988
3.075	1.6625	0.97924
3.075	1.6875	0.97992
3.075	1.7125	0.98316
3.075	1.7375	0.98336
3.075	1.7625	0.98384
3.075	1.7875	0.98436
3.075	1.8125	0.98584
3.075	1.8375	0.98632
3.075	1.8625	0.98536
3.075	1.8875	0.9864
3.075	1.9125	0.98832
3.075	1.9375	0.9886
3.075	1.9625	0.98816
3.075	1.9875	0.98856
3.075	2.0125	0.9888
3.075	2.0375	0.99032
3.075	2.0625	0.9898
3.075	2.0875	0.99004
3.075	2.1125	0.99116
3.075	2.1375	0.9902
3.075	2.1625	0.99048
3.075	2.1875	0.99196
3.075	2.2125	0.9924
3.075	2.2375	0.9926
3.075	2.2625	0.9926
3.075	2.2875	0.99216
3.075	2.3125	0.9936
3.075	2.3375	0.99324
3.075	2.3625	0.9926
3.075	2.3875	0.99368
3.075	2.4125	0.99244
3.075	2.4375	0.99368
3.075	2.4625	0.99424
3.075	2.4875	0.99372
3.125	-0.0125	0
3.125	0.0125	0
3.125	0.0375	0
3.125	0.0625	0
3.125	0.0875	0
3.125	0.1125	0
3.125	0.1375	0
3.125	0.1625	4e-05
3.125	0.1875	0.00012
3.125	0.2125	0.00016
3.125	0.2375	8e-05
3.125	0.2625	8e-05
3.125	0.2875	0
3.125	0.3125	0.0004
3.125	0.3375	0.0234
3.125	0.3625	0.07884
3.125	0.3875	0.11548
3.125	0.4125	0.16364
3.125	0.4375	0.2828
3.125	0.4625	0.36696
3.125	0.4875	0.431
3.125	0.5125	0.47672
3.125	0.5375	0.5058
3.125	0.5625	0.53748
3.125	0.5875	0.5602
3.125	0.6125	0.58148
3.125	0.6375	0.60816
3.125	0.6625	0.62176
3.125	0.6875	0.64384
3.125	0.7125	0.67788
3.125	0.7375	0.70392
3.125	0.7625	0.7284
3.125	0.7875	0.7626
3.125	0.8125	0.77268
3.125	0.8375	0.79256
3.125	0.8625	0.80496
3.125	0.8875	0.81556
3.125	0.9125	0.82928
3.125	0.9375	0.8422
3.125	0.9625	0.85196
3.125	0.9875	0.86172
3.125	1.0125	0.86812
3.125	1.0375	0.87476
3.125	1.0625	0.8812
3.125	1.0875	0.88988
3.125	1.1125	0.88844
3.125	1.1375	0.89672
3.125	1.1625	0.90092
3.125	1.1875	0.90684
3.125	1.2125	0.90908
3.125	1.2375	0.90968
3.125	1.2625	0.91716
3.125	1.2875	0.919
3.125	1.3125	0.91996
3.125	1.3375	0.92376
3.125	1.3625	0.92784
3.125	1.3875	0.92508
3.125	1.4125	0.92768
3.125	1.4375	0.93176
3.125	1.4625	0.93428
3.125	1.4875	0.9348
3.125	1.5125	0.93936
3.125	1.5375	0.93732
3.125	1.5625	0.94092
3.125	1.5875	0.93992
3.125	1.6125	0.94304
3.125	1.6375	0.94456
3.125	1.6625	0.94492
3.125	1.6875	0.94648
3.125	1.7125	0.94512
3.125	1.7375	0.95144
3.125	1.7625	0.95008
3.125	1.7875	0.9526
3.125	1.8125	0.95248
3.125	1.8375	0.95652
3.125	1.8625	0.95724
3.125	1.8875	0.95612
3.125	1.9125	0.95948
3.125	1.9375	0.95956
3.125	1.9625	0.95832
3.125	1.9875	0.96112
3.125	2.0125	0.95892
3.125	2.0375	0.96336
3.125	2.0625	0.96516
3.125	2.0875	0.96352
3.125	2.1125	0.96584
3.125	2.1375	0.9636
3.125	2.1625	0.9666
3.125	2.1875	0.9688
3.125	2.2125	0.96712
3.125	2.2375	0.96916
3.125	2.2625	0.96824
3.125	2.2875	0.96944
3.125	2.3125	0.96864
3.125	2.3375	0.96788
3.125	2.3625	0.96988
3.125	2.3875	0.97432
3.125	2.4125	0.971
3.125	2.4375	0.9728
3.125	2.4625	0.97248
3.125	2.4875	0.9748
3.175	-0.0125	0
3.175	0.0125	0
3.175	0.0375	0
3.175	0.0625	4e-05
3.175	0.0875	0
3.175	0.1125	0
3.175	0.1375	4e-05
3.175	0.1625	4e-05
3.175	0.1875	8e-05
3.175	0.2125	0.00016
3.175	0.2375	0.00012
3.175	0.2625	0.00012
3.175	0.2875	8e-05
3.175	0.3125	0
3.175	0.3375	0
3.175	0.3625	0.00416
3.175	0.3875	0.03772
3.175	0.4125	0.08004
3.175	0.4375	0.11372
3.175	0.4625	0.18724
3.175	0.4875	0.29828
3.175	0.5125	0.36208
3.175	0.5375	0.40748
3.175	0.5625	0.4482
3.175	0.5875	0.48284
3.175	0.6125	0.50504
3.175	0.6375	0.52292
3.175	0.6625	0.54012
3.175	0.6875	0.56336
3.175	0.7125	0.57672
3.175	0.7375	0.59156
3.175	0.7625	0.60968
3.175	0.7875	0.61852
3.175	0.8125	0.64456
3.175	0.8375	0.66612
3.175	0.8625	0.6876
3.175	0.8875	0.71116
3.175	0.9125	0.72676
3.175	0.9375	0.73828
3.175	0.9625	0.75484
3.175	0.9875	0.76804
3.175	1.0125	0.7778
3.175	1.0375	0.78556
3.175	1.0625	0.79512
3.175	1.0875	0.80444
3.175	1.1125	0.8098
3.175	1.1375	0.81344
3.175	1.1625	0.82368
3.175	1.1875	0.82872
3.175	1.2125	0.83092
3.175	1.2375	0.8366
3.175	1.2625	0.8402
3.175	1.2875	0.84596
3.175	1.3125	0.85012
3.175	1.3375	0.84904
3.175	1.3625	0.85416
3.175	1.3875	0.85756
3.175	1.4125	0.8656
3.175	1.4375	0.86812
3.175	1.4625	0.86368
3.175	1.4875	0.86612
3.175	1.5125	0.8722
3.175	1.5375	0.87308
3.175	1.5625	0.87964
3.175	1.5875	0.88096
3.175	1.6125	0.88128
3.175	1.6375	0.8832
3.175	1.6625	0.89084
3.175	1.6875	0.88648
3.175	1.7125	0.88868
3.175	1.7375	0.88944
3.175	1.7625	0.89228
3.175	1.7875	0.89528
3.175	1.8125	0.89896
3.175	1.8375	0.89908
3.175	1.8625	0.8994
3.175	1.8875	0.89844
3.175	1.9125	0.90372
3.175	1.9375	0.90436
3.175	1.9625	0.90608
3.175	1.9875	0.90756
3.175	2.0125	0.9074
3.175	2.0375	0.9094
3.175	2.0625	0.9078
3.175	2.0875	0.91244
3.175	2.1125	0.9132
3.175	2.1375	0.91664
3.175	2.1625	0.91668
3.175	2.1875	0.91672
3.175	2.2125	0.91552
3.175	2.2375	0.91428
3.175	2.2625	0.916
